Feature,First Browser,Following Browser,Delay (Days)
HTMLDListElement,ie,webview_android,4904
HTMLDListElement,ie,edge,5501
HTMLDataElement,firefox,firefox_android,0
HTMLDataElement,firefox,edge,1134
HTMLDataElement,firefox,safari_ios,1176
HTMLDataElement,firefox,webview_ios,1176
HTMLDataElement,firefox,safari,1183
HTMLDataElement,firefox,chrome,1575
HTMLDataElement,firefox,chrome_android,1582
HTMLDataElement,firefox,webview_android,1582
HTMLDataElement,firefox,opera,1597
HTMLDataElement,firefox,opera_android,1784
HTMLDataElement,firefox,samsunginternet_android,1849
HTMLDataListElement,firefox,firefox_android,7
HTMLDataListElement,firefox,chrome,462
HTMLDataListElement,firefox,opera_android,567
HTMLDataListElement,firefox,ie,584
HTMLDataListElement,firefox,opera,609
HTMLDataListElement,firefox,chrome_android,708
HTMLDataListElement,firefox,samsunginternet_android,918
HTMLDataListElement,firefox,webview_android,1168
HTMLDataListElement,firefox,edge,1590
HTMLDataListElement,firefox,safari,2925
HTMLDataListElement,firefox,safari_ios,2925
HTMLDataListElement,firefox,webview_ios,2925
HTMLDetailsElement,chrome,chrome_android,477
HTMLDetailsElement,chrome,safari,505
HTMLDetailsElement,chrome,safari_ios,552
HTMLDetailsElement,chrome,webview_ios,552
HTMLDetailsElement,chrome,samsunginternet_android,781
HTMLDetailsElement,chrome,opera_android,805
HTMLDetailsElement,chrome,opera,847
HTMLDetailsElement,chrome,webview_android,1275
HTMLDetailsElement,chrome,firefox,2023
HTMLDetailsElement,chrome,firefox_android,2023
HTMLDetailsElement,chrome,edge,3235
HTMLDialogElement,chrome,opera,7
HTMLDialogElement,chrome,chrome_android,8
HTMLDialogElement,chrome,webview_android,8
HTMLDialogElement,chrome,opera_android,15
HTMLDialogElement,chrome,samsunginternet_android,227
HTMLDialogElement,chrome,edge,1968
HTMLDialogElement,chrome,firefox,2751
HTMLDialogElement,chrome,firefox_android,2751
HTMLDialogElement,chrome,safari,2757
HTMLDialogElement,chrome,safari_ios,2757
HTMLDialogElement,chrome,webview_ios,2757
HTMLDirectoryElement,ie,safari,1558
HTMLDirectoryElement,ie,firefox,2063
HTMLDirectoryElement,ie,safari_ios,3025
HTMLDirectoryElement,ie,webview_ios,3025
HTMLDirectoryElement,ie,chrome,3556
HTMLDirectoryElement,ie,firefox_android,4394
HTMLDirectoryElement,ie,chrome_android,4850
HTMLDirectoryElement,ie,opera_android,4954
HTMLDirectoryElement,ie,opera,4996
HTMLDirectoryElement,ie,samsunginternet_android,5154
HTMLDirectoryElement,ie,webview_android,5380
HTMLDirectoryElement,ie,edge,5977
HTMLDivElement,ie,firefox,1587
HTMLDivElement,ie,safari_ios,2549
HTMLDivElement,ie,webview_ios,2549
HTMLDivElement,ie,safari,2668
HTMLDivElement,ie,chrome,3080
HTMLDivElement,ie,firefox_android,3918
HTMLDivElement,ie,chrome_android,4374
HTMLDivElement,ie,opera_android,4478
HTMLDivElement,ie,opera,4520
HTMLDivElement,ie,samsunginternet_android,4678
HTMLDivElement,ie,webview_android,4904
HTMLDivElement,ie,edge,5501
HTMLDocument,ie,safari,2092
HTMLDocument,ie,firefox,2597
HTMLDocument,ie,safari_ios,3559
HTMLDocument,ie,webview_ios,3559
HTMLDocument,ie,chrome,4090
HTMLDocument,ie,firefox_android,4928
HTMLDocument,ie,chrome_android,5384
HTMLDocument,ie,opera_android,5488
HTMLDocument,ie,opera,5530
HTMLDocument,ie,samsunginternet_android,5688
HTMLDocument,ie,webview_android,5914
HTMLDocument,ie,edge,6511
HTMLElement,ie,safari,1082
HTMLElement,ie,firefox,1587
HTMLElement,ie,opera,1748
HTMLElement,ie,safari_ios,2549
HTMLElement,ie,webview_ios,2549
HTMLElement,ie,webview_android,3001
HTMLElement,ie,chrome,3080
HTMLElement,ie,opera_android,3778
HTMLElement,ie,firefox_android,3918
HTMLElement,ie,chrome_android,4374
HTMLElement,ie,samsunginternet_android,4678
HTMLElement,ie,edge,5501
HTMLEmbedElement,ie,firefox,1587
HTMLEmbedElement,ie,safari_ios,2549
HTMLEmbedElement,ie,webview_ios,2549
HTMLEmbedElement,ie,safari,2668
HTMLEmbedElement,ie,chrome,3080
HTMLEmbedElement,ie,firefox_android,3918
HTMLEmbedElement,ie,chrome_android,4374
HTMLEmbedElement,ie,opera_android,4478
HTMLEmbedElement,ie,opera,4520
HTMLEmbedElement,ie,samsunginternet_android,4678
HTMLEmbedElement,ie,webview_android,4904
HTMLEmbedElement,ie,edge,5501
HTMLFencedFrameElement,chrome,chrome_android,3
HTMLFencedFrameElement,chrome,edge,3
HTMLFencedFrameElement,chrome,webview_android,3
HTMLFencedFrameElement,chrome,opera,8
HTMLFencedFrameElement,chrome,opera_android,44
HTMLFencedFrameElement,chrome,samsunginternet_android,92
HTMLFieldSetElement,ie,firefox,1587
HTMLFieldSetElement,ie,safari_ios,2549
HTMLFieldSetElement,ie,webview_ios,2549
HTMLFieldSetElement,ie,safari,2668
HTMLFieldSetElement,ie,chrome,3080
HTMLFieldSetElement,ie,firefox_android,3918
HTMLFieldSetElement,ie,chrome_android,4374
HTMLFieldSetElement,ie,opera_android,4478
HTMLFieldSetElement,ie,opera,4520
HTMLFieldSetElement,ie,samsunginternet_android,4678
HTMLFieldSetElement,ie,webview_android,4904
HTMLFieldSetElement,ie,edge,5501
HTMLFontElement,ie,firefox,1587
HTMLFontElement,ie,safari_ios,2549
HTMLFontElement,ie,webview_ios,2549
HTMLFontElement,ie,safari,2668
HTMLFontElement,ie,chrome,3080
HTMLFontElement,ie,firefox_android,3918
HTMLFontElement,ie,chrome_android,4374
HTMLFontElement,ie,opera_android,4478
HTMLFontElement,ie,opera,4520
HTMLFontElement,ie,samsunginternet_android,4678
HTMLFontElement,ie,webview_android,4904
HTMLFontElement,ie,edge,5501
HTMLFormControlsCollection,firefox,safari_ios,962
HTMLFormControlsCollection,firefox,webview_ios,962
HTMLFormControlsCollection,firefox,safari,1081
HTMLFormControlsCollection,firefox,chrome,1493
HTMLFormControlsCollection,firefox,firefox_android,2331
HTMLFormControlsCollection,firefox,chrome_android,2787
HTMLFormControlsCollection,firefox,opera_android,2891
HTMLFormControlsCollection,firefox,opera,2933
HTMLFormControlsCollection,firefox,samsunginternet_android,3091
HTMLFormControlsCollection,firefox,webview_android,3317
HTMLFormControlsCollection,firefox,edge,3914
HTMLFormElement,ie,firefox,1587
HTMLFormElement,ie,opera,1748
HTMLFormElement,ie,safari_ios,2549
HTMLFormElement,ie,webview_ios,2549
HTMLFormElement,ie,safari,2668
HTMLFormElement,ie,chrome,3080
HTMLFormElement,ie,opera_android,3778
HTMLFormElement,ie,firefox_android,3918
HTMLFormElement,ie,chrome_android,4374
HTMLFormElement,ie,samsunginternet_android,4678
HTMLFormElement,ie,webview_android,4904
HTMLFormElement,ie,edge,5501
HTMLFrameElement,ie,firefox,1587
HTMLFrameElement,ie,safari_ios,2549
HTMLFrameElement,ie,webview_ios,2549
HTMLFrameElement,ie,safari,2668
HTMLFrameElement,ie,chrome,3080
HTMLFrameElement,ie,firefox_android,3918
HTMLFrameElement,ie,chrome_android,4374
HTMLFrameElement,ie,opera_android,4478
HTMLFrameElement,ie,opera,4520
HTMLFrameElement,ie,samsunginternet_android,4678
HTMLFrameElement,ie,webview_android,4904
HTMLFrameElement,ie,edge,5501
HTMLFrameSetElement,ie,firefox,2597
HTMLFrameSetElement,ie,safari_ios,3559
HTMLFrameSetElement,ie,webview_ios,3559
HTMLFrameSetElement,ie,safari,3678
HTMLFrameSetElement,ie,chrome,4090
HTMLFrameSetElement,ie,firefox_android,4928
HTMLFrameSetElement,ie,chrome_android,5384
HTMLFrameSetElement,ie,opera_android,5488
HTMLFrameSetElement,ie,opera,5530
HTMLFrameSetElement,ie,samsunginternet_android,5688
HTMLFrameSetElement,ie,webview_android,5914
HTMLFrameSetElement,ie,edge,6511
HTMLHRElement,ie,safari,1082
HTMLHRElement,ie,firefox,1587
HTMLHRElement,ie,safari_ios,2549
HTMLHRElement,ie,webview_ios,2549
HTMLHRElement,ie,chrome,3080
HTMLHRElement,ie,firefox_android,3918
HTMLHRElement,ie,chrome_android,4374
HTMLHRElement,ie,opera_android,4478
HTMLHRElement,ie,opera,4520
HTMLHRElement,ie,samsunginternet_android,4678
HTMLHRElement,ie,webview_android,4904
HTMLHRElement,ie,edge,5501
HTMLHeadElement,ie,safari,1082
HTMLHeadElement,ie,firefox,1587
HTMLHeadElement,ie,safari_ios,2549
HTMLHeadElement,ie,webview_ios,2549
HTMLHeadElement,ie,chrome,3080
HTMLHeadElement,ie,firefox_android,3918
HTMLHeadElement,ie,chrome_android,4374
HTMLHeadElement,ie,opera_android,4478
HTMLHeadElement,ie,opera,4520
HTMLHeadElement,ie,samsunginternet_android,4678
HTMLHeadElement,ie,webview_android,4904
HTMLHeadElement,ie,edge,5501
HTMLHeadingElement,ie,firefox,1587
HTMLHeadingElement,ie,safari_ios,2549
HTMLHeadingElement,ie,webview_ios,2549
HTMLHeadingElement,ie,safari,2668
HTMLHeadingElement,ie,chrome,3080
HTMLHeadingElement,ie,firefox_android,3918
HTMLHeadingElement,ie,chrome_android,4374
HTMLHeadingElement,ie,opera_android,4478
HTMLHeadingElement,ie,opera,4520
HTMLHeadingElement,ie,samsunginternet_android,4678
HTMLHeadingElement,ie,webview_android,4904
HTMLHeadingElement,ie,edge,5501
HTMLHtmlElement,ie,safari,1082
HTMLHtmlElement,ie,firefox,1587
HTMLHtmlElement,ie,safari_ios,2549
HTMLHtmlElement,ie,webview_ios,2549
HTMLHtmlElement,ie,chrome,3080
HTMLHtmlElement,ie,firefox_android,3918
HTMLHtmlElement,ie,chrome_android,4374
HTMLHtmlElement,ie,opera_android,4478
HTMLHtmlElement,ie,opera,4520
HTMLHtmlElement,ie,samsunginternet_android,4678
HTMLHtmlElement,ie,webview_android,4904
HTMLHtmlElement,ie,edge,5501
HTMLIFrameElement,ie,firefox,1587
HTMLIFrameElement,ie,safari_ios,2549
HTMLIFrameElement,ie,webview_ios,2549
HTMLIFrameElement,ie,safari,2668
HTMLIFrameElement,ie,chrome,3080
HTMLIFrameElement,ie,firefox_android,3918
HTMLIFrameElement,ie,chrome_android,4374
HTMLIFrameElement,ie,opera_android,4478
HTMLIFrameElement,ie,opera,4520
HTMLIFrameElement,ie,samsunginternet_android,4678
HTMLIFrameElement,ie,webview_android,5172
HTMLIFrameElement,ie,edge,5501
HTMLImageElement,ie,safari,1082
HTMLImageElement,ie,firefox,1587
HTMLImageElement,ie,opera,1748
HTMLImageElement,ie,safari_ios,2549
HTMLImageElement,ie,webview_ios,2549
HTMLImageElement,ie,chrome,3080
HTMLImageElement,ie,opera_android,3778
HTMLImageElement,ie,firefox_android,3918
HTMLImageElement,ie,chrome_android,4374
HTMLImageElement,ie,samsunginternet_android,4678
HTMLImageElement,ie,webview_android,4904
HTMLImageElement,ie,edge,5501
HTMLInputElement,ie,safari,1082
HTMLInputElement,ie,firefox,1587
HTMLInputElement,ie,opera,1748
HTMLInputElement,ie,safari_ios,2549
HTMLInputElement,ie,webview_ios,2549
HTMLInputElement,ie,chrome,3080
HTMLInputElement,ie,opera_android,3778
HTMLInputElement,ie,firefox_android,3918
HTMLInputElement,ie,chrome_android,4374
HTMLInputElement,ie,samsunginternet_android,4678
HTMLInputElement,ie,webview_android,5172
HTMLInputElement,ie,edge,5501
HTMLLIElement,ie,safari,1082
HTMLLIElement,ie,firefox,1587
HTMLLIElement,ie,safari_ios,2549
HTMLLIElement,ie,webview_ios,2549
HTMLLIElement,ie,chrome,3080
HTMLLIElement,ie,firefox_android,3918
HTMLLIElement,ie,chrome_android,4374
HTMLLIElement,ie,opera_android,4478
HTMLLIElement,ie,opera,4520
HTMLLIElement,ie,samsunginternet_android,4678
HTMLLIElement,ie,webview_android,4904
HTMLLIElement,ie,edge,5501
HTMLLabelElement,ie,firefox,1587
HTMLLabelElement,ie,safari_ios,2549
HTMLLabelElement,ie,webview_ios,2549
HTMLLabelElement,ie,safari,2668
HTMLLabelElement,ie,chrome,3080
HTMLLabelElement,ie,firefox_android,3918
HTMLLabelElement,ie,chrome_android,4374
HTMLLabelElement,ie,opera_android,4478
HTMLLabelElement,ie,opera,4520
HTMLLabelElement,ie,samsunginternet_android,4678
HTMLLabelElement,ie,webview_android,5172
HTMLLabelElement,ie,edge,5501
HTMLLegendElement,ie,safari,665
HTMLLegendElement,ie,firefox,1170
HTMLLegendElement,ie,safari_ios,2132
HTMLLegendElement,ie,webview_ios,2132
HTMLLegendElement,ie,chrome,2663
HTMLLegendElement,ie,firefox_android,3501
HTMLLegendElement,ie,chrome_android,3957
HTMLLegendElement,ie,opera_android,4061
HTMLLegendElement,ie,opera,4103
HTMLLegendElement,ie,samsunginternet_android,4261
HTMLLegendElement,ie,webview_android,4487
HTMLLegendElement,ie,edge,5084
HTMLLinkElement,ie,safari,1082
HTMLLinkElement,ie,firefox,1587
HTMLLinkElement,ie,safari_ios,2549
HTMLLinkElement,ie,webview_ios,2549
HTMLLinkElement,ie,chrome,3080
HTMLLinkElement,ie,firefox_android,3918
HTMLLinkElement,ie,chrome_android,4374
HTMLLinkElement,ie,opera_android,4478
HTMLLinkElement,ie,opera,4520
HTMLLinkElement,ie,samsunginternet_android,4678
HTMLLinkElement,ie,webview_android,5172
HTMLLinkElement,ie,edge,5501
HTMLMapElement,ie,firefox,1587
HTMLMapElement,ie,safari_ios,2549
HTMLMapElement,ie,webview_ios,2549
HTMLMapElement,ie,safari,2668
HTMLMapElement,ie,chrome,3080
HTMLMapElement,ie,firefox_android,3918
HTMLMapElement,ie,chrome_android,4374
HTMLMapElement,ie,opera_android,4478
HTMLMapElement,ie,opera,4520
HTMLMapElement,ie,samsunginternet_android,4678
HTMLMapElement,ie,webview_android,4904
HTMLMapElement,ie,edge,5501
HTMLMarqueeElement,ie,opera,2862
HTMLMarqueeElement,ie,safari,2994
HTMLMarqueeElement,ie,safari_ios,4237
HTMLMarqueeElement,ie,webview_ios,4237
HTMLMarqueeElement,ie,chrome,4768
HTMLMarqueeElement,ie,opera_android,5466
HTMLMarqueeElement,ie,chrome_android,6062
HTMLMarqueeElement,ie,samsunginternet_android,6366
HTMLMarqueeElement,ie,webview_android,6592
HTMLMarqueeElement,ie,edge,7189
HTMLMarqueeElement,ie,firefox,8469
HTMLMarqueeElement,ie,firefox_android,8469
HTMLMediaElement,ie,safari,2812
HTMLMediaElement,ie,safari_ios,3268
HTMLMediaElement,ie,webview_ios,3268
HTMLMediaElement,ie,firefox,3281
HTMLMediaElement,ie,chrome,3358
HTMLMediaElement,ie,opera,3526
HTMLMediaElement,ie,opera_android,3911
HTMLMediaElement,ie,firefox_android,3918
HTMLMediaElement,ie,chrome_android,4374
HTMLMediaElement,ie,samsunginternet_android,4678
HTMLMediaElement,ie,webview_android,5172
HTMLMediaElement,ie,edge,5501
HTMLMenuElement,ie,firefox,1170
HTMLMenuElement,ie,safari_ios,2132
HTMLMenuElement,ie,webview_ios,2132
HTMLMenuElement,ie,safari,2251
HTMLMenuElement,ie,chrome,2663
HTMLMenuElement,ie,firefox_android,3501
HTMLMenuElement,ie,chrome_android,3957
HTMLMenuElement,ie,opera_android,4061
HTMLMenuElement,ie,opera,4103
HTMLMenuElement,ie,samsunginternet_android,4261
HTMLMenuElement,ie,webview_android,4487
HTMLMenuElement,ie,edge,5084
HTMLMetaElement,ie,safari,1082
HTMLMetaElement,ie,firefox,1587
HTMLMetaElement,ie,safari_ios,2549
HTMLMetaElement,ie,webview_ios,2549
HTMLMetaElement,ie,chrome,3080
HTMLMetaElement,ie,firefox_android,3918
HTMLMetaElement,ie,chrome_android,4374
HTMLMetaElement,ie,opera_android,4478
HTMLMetaElement,ie,opera,4520
HTMLMetaElement,ie,samsunginternet_android,4678
HTMLMetaElement,ie,webview_android,4904
HTMLMetaElement,ie,edge,5501
HTMLMeterElement,chrome,opera,105
HTMLMeterElement,chrome,opera_android,201
HTMLMeterElement,chrome,chrome_android,664
HTMLMeterElement,chrome,safari,692
HTMLMeterElement,chrome,safari_ios,739
HTMLMeterElement,chrome,webview_ios,739
HTMLMeterElement,chrome,firefox,768
HTMLMeterElement,chrome,firefox_android,768
HTMLMeterElement,chrome,samsunginternet_android,968
HTMLMeterElement,chrome,webview_android,1194
HTMLMeterElement,chrome,edge,1897
HTMLModElement,ie,firefox,1170
HTMLModElement,ie,safari_ios,2132
HTMLModElement,ie,webview_ios,2132
HTMLModElement,ie,safari,2251
HTMLModElement,ie,chrome,2663
HTMLModElement,ie,firefox_android,3501
HTMLModElement,ie,chrome_android,3957
HTMLModElement,ie,opera_android,4061
HTMLModElement,ie,opera,4103
HTMLModElement,ie,samsunginternet_android,4261
HTMLModElement,ie,webview_android,4487
HTMLModElement,ie,edge,5084
HTMLOListElement,ie,firefox,1587
HTMLOListElement,ie,safari_ios,2549
HTMLOListElement,ie,webview_ios,2549
HTMLOListElement,ie,safari,2668
HTMLOListElement,ie,chrome,3080
HTMLOListElement,ie,firefox_android,3918
HTMLOListElement,ie,chrome_android,4374
HTMLOListElement,ie,opera_android,4478
HTMLOListElement,ie,opera,4520
HTMLOListElement,ie,samsunginternet_android,4678
HTMLOListElement,ie,webview_android,4904
HTMLOListElement,ie,edge,5501
HTMLObjectElement,ie,firefox,1587
HTMLObjectElement,ie,safari_ios,2549
HTMLObjectElement,ie,webview_ios,2549
HTMLObjectElement,ie,safari,2668
HTMLObjectElement,ie,chrome,3080
HTMLObjectElement,ie,firefox_android,3918
HTMLObjectElement,ie,chrome_android,4374
HTMLObjectElement,ie,opera_android,4478
HTMLObjectElement,ie,opera,4520
HTMLObjectElement,ie,samsunginternet_android,4678
HTMLObjectElement,ie,webview_android,4904
HTMLObjectElement,ie,edge,5501
HTMLOptGroupElement,ie,firefox,1587
HTMLOptGroupElement,ie,safari_ios,2549
HTMLOptGroupElement,ie,webview_ios,2549
HTMLOptGroupElement,ie,safari,2668
HTMLOptGroupElement,ie,chrome,3080
HTMLOptGroupElement,ie,firefox_android,3918
HTMLOptGroupElement,ie,chrome_android,4374
HTMLOptGroupElement,ie,opera_android,4478
HTMLOptGroupElement,ie,opera,4520
HTMLOptGroupElement,ie,samsunginternet_android,4678
HTMLOptGroupElement,ie,webview_android,4904
HTMLOptGroupElement,ie,edge,5501
HTMLOptionElement,ie,safari,1306
HTMLOptionElement,ie,firefox,1587
HTMLOptionElement,ie,safari_ios,2549
HTMLOptionElement,ie,webview_ios,2549
HTMLOptionElement,ie,chrome,3080
HTMLOptionElement,ie,firefox_android,3918
HTMLOptionElement,ie,chrome_android,4374
HTMLOptionElement,ie,opera_android,4478
HTMLOptionElement,ie,opera,4520
HTMLOptionElement,ie,samsunginternet_android,4678
HTMLOptionElement,ie,webview_android,4904
HTMLOptionElement,ie,edge,5501
HTMLOptionsCollection,ie,firefox,1170
HTMLOptionsCollection,ie,safari_ios,2132
HTMLOptionsCollection,ie,webview_ios,2132
HTMLOptionsCollection,ie,safari,2251
HTMLOptionsCollection,ie,chrome,2663
HTMLOptionsCollection,ie,firefox_android,3501
HTMLOptionsCollection,ie,chrome_android,3957
HTMLOptionsCollection,ie,opera_android,4061
HTMLOptionsCollection,ie,opera,4103
HTMLOptionsCollection,ie,samsunginternet_android,4261
HTMLOptionsCollection,ie,webview_android,4755
HTMLOptionsCollection,ie,edge,5084
HTMLOutputElement,chrome,webview_android,19
HTMLOutputElement,chrome,firefox,47
HTMLOutputElement,chrome,firefox_android,54
HTMLOutputElement,chrome,safari,167
HTMLOutputElement,chrome,safari_ios,251
HTMLOutputElement,chrome,webview_ios,251
HTMLOutputElement,chrome,chrome_android,510
HTMLOutputElement,chrome,opera_android,614
HTMLOutputElement,chrome,opera,656
HTMLOutputElement,chrome,samsunginternet_android,814
HTMLOutputElement,chrome,edge,2007
HTMLParagraphElement,ie,firefox,1587
HTMLParagraphElement,ie,safari_ios,2549
HTMLParagraphElement,ie,webview_ios,2549
HTMLParagraphElement,ie,safari,2668
HTMLParagraphElement,ie,chrome,3080
HTMLParagraphElement,ie,firefox_android,3918
HTMLParagraphElement,ie,chrome_android,4374
HTMLParagraphElement,ie,opera_android,4478
HTMLParagraphElement,ie,opera,4520
HTMLParagraphElement,ie,samsunginternet_android,4678
HTMLParagraphElement,ie,webview_android,4904
HTMLParagraphElement,ie,edge,5501
HTMLParamElement,ie,firefox,1170
HTMLParamElement,ie,safari_ios,2132
HTMLParamElement,ie,webview_ios,2132
HTMLParamElement,ie,safari,2251
